campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
467919,Festival Offer,2023-04-10,Premium,App,7596,500,58,4690.2900390625,3764.1201171875,2.2899999618530273
468081,Email Campaign,2024-03-25,New Users,Email,7219,470,40,1036.9599609375,5590.68017578125,2.380000114440918
468176,Category Promotion,2023-07-19,All,App,4047,937,94,2269.360107421875,3907.2900390625,1.5499999523162842
468357,Category Promotion,2024-08-16,Premium,SMS,3870,540,26,1014.9099731445312,3603.2900390625,1.5800000429153442
468423,Referral Program,2024-10-28,New Users,Email,1927,298,96,2617.580078125,9553.4404296875,3.0299999713897705
468655,Flash Sale,2023-08-11,All,Email,8302,777,69,3357.199951171875,6681.97998046875,3.109999895095825
468772,Category Promotion,2023-06-13,Inactive,Social Media,8638,249,10,4008.52001953125,2585.2099609375,2.9000000953674316
469496,Flash Sale,2023-08-05,All,App,5835,528,82,4361.3798828125,3264.47998046875,3.5999999046325684
469575,App Push Notification,2023-04-04,New Users,Email,5340,226,93,2312.989990234375,8791.83984375,1.7000000476837158
470567,New User Discount,2023-10-15,New Users,App,6576,768,86,2674.85009765625,5872.52978515625,3.9100000858306885
470591,Membership Drive,2023-05-13,Premium,Social Media,5111,625,10,2761.909912109375,9749.5703125,2.009999990463257
471367,Email Campaign,2023-07-21,Premium,SMS,7792,249,50,4589.5498046875,5300.5,2.7200000286102295
471493,Referral Program,2024-07-26,Inactive,Email,6334,113,22,3399.330078125,9732.1298828125,2.4700000286102295
472032,Flash Sale,2023-09-08,All,SMS,8532,105,81,2293.409912109375,7597.14990234375,3.7699999809265137
472255,New User Discount,2023-08-21,Premium,Social Media,4608,975,66,2032.969970703125,2351.02001953125,3.740000009536743
472262,Festival Offer,2023-09-27,All,App,9093,706,85,4347.60009765625,9824.3203125,2.9000000953674316
472481,Email Campaign,2023-12-28,All,Email,2606,845,68,4981.8701171875,2038.510009765625,2.0
472639,Festival Offer,2023-10-31,Premium,Email,1532,831,67,2447.7900390625,9609.8896484375,1.590000033378601
472731,Email Campaign,2024-04-20,Premium,App,1297,538,70,4118.7998046875,6117.89013671875,2.6500000953674316
472849,Festival Offer,2023-07-04,All,SMS,3167,523,73,2135.1201171875,9346.009765625,2.369999885559082
472970,Membership Drive,2023-11-28,All,App,8212,143,19,1379.7099609375,2584.239990234375,3.0
473121,Festival Offer,2024-08-08,Premium,Social Media,9020,801,60,1907.550048828125,9281.6201171875,1.559999942779541
473315,App Push Notification,2024-11-01,New Users,Email,5817,987,53,4371.39990234375,5119.8701171875,2.069999933242798
474151,Membership Drive,2024-04-22,All,Social Media,9824,901,18,2241.39990234375,7013.97021484375,1.9800000190734863
474425,Flash Sale,2023-08-15,Premium,App,2036,724,49,2680.22998046875,7202.10009765625,1.5099999904632568
474641,Flash Sale,2024-02-13,Premium,App,2224,290,58,3194.449951171875,4646.72998046875,1.7899999618530273
474751,Weekend Special,2024-09-04,All,Email,4519,565,78,4355.169921875,6566.89990234375,2.799999952316284
474850,Category Promotion,2024-03-01,New Users,App,4710,566,27,4846.93017578125,8794.900390625,1.8700000047683716
475354,Membership Drive,2024-05-08,Inactive,Email,1204,780,66,1048.489990234375,6226.580078125,3.380000114440918
476080,Festival Offer,2024-08-18,Premium,Email,9612,745,92,2067.7900390625,8478.7197265625,2.3299999237060547
476221,Email Campaign,2023-05-18,New Users,Email,8932,868,95,2019.800048828125,8469.7197265625,3.309999942779541
476429,Category Promotion,2024-10-07,Premium,SMS,2581,723,33,3518.260009765625,8412.23046875,2.7200000286102295
476911,Membership Drive,2024-02-05,All,Email,6364,164,65,4108.66015625,5285.58984375,3.640000104904175
477031,Referral Program,2023-10-10,Premium,App,7713,489,18,2855.1201171875,3520.739990234375,2.799999952316284
477556,App Push Notification,2024-08-03,All,App,1805,555,98,1845.0400390625,4581.490234375,2.059999942779541
477804,New User Discount,2024-02-23,New Users,Email,9471,410,68,1835.7900390625,4825.93994140625,2.5299999713897705
478313,Referral Program,2023-11-07,New Users,App,2985,468,83,1845.5999755859375,3446.0,2.0199999809265137
478646,Category Promotion,2023-04-29,Premium,Email,1112,322,64,1715.260009765625,6831.31982421875,2.990000009536743
479178,Flash Sale,2023-04-10,Inactive,App,4037,401,14,2404.75,7676.7099609375,2.9000000953674316
479353,Category Promotion,2023-03-20,New Users,Email,5989,799,46,2310.4599609375,3576.47998046875,2.190000057220459
479381,Category Promotion,2024-10-14,Premium,Email,5884,689,14,2415.080078125,3067.780029296875,2.569999933242798
479479,Membership Drive,2023-09-08,Inactive,Social Media,9557,316,95,4513.64013671875,8338.599609375,2.7899999618530273
479531,New User Discount,2024-06-12,All,App,8723,937,16,1465.3699951171875,7069.759765625,1.6699999570846558
479548,Membership Drive,2023-05-01,Premium,App,9198,125,20,3370.409912109375,8731.990234375,2.5199999809265137
479615,Email Campaign,2024-08-21,All,Social Media,3825,833,42,2206.949951171875,8674.759765625,2.9200000762939453
479664,Referral Program,2024-05-02,All,Social Media,5145,841,84,3655.35009765625,6967.580078125,2.5399999618530273
479724,Referral Program,2024-09-19,Premium,App,9627,720,31,3389.340087890625,3333.860107421875,3.569999933242798
479853,App Push Notification,2024-10-20,Premium,SMS,6870,227,92,4219.18017578125,4713.08984375,2.5
480113,Email Campaign,2024-07-27,New Users,Email,3254,974,82,1366.9000244140625,8439.5595703125,2.740000009536743
480269,Category Promotion,2024-06-14,All,Social Media,8583,248,87,4772.7099609375,9982.9501953125,1.9299999475479126
480278,Category Promotion,2024-02-22,New Users,SMS,6277,850,92,4954.10009765625,2399.679931640625,2.3299999237060547
480513,App Push Notification,2024-01-26,Premium,Email,8006,613,23,1764.1400146484375,9034.26953125,2.190000057220459
480767,Festival Offer,2024-10-08,Premium,SMS,8249,570,76,2213.81005859375,5793.06982421875,2.440000057220459
481246,Email Campaign,2023-08-17,All,SMS,2778,575,49,1093.5,2021.550048828125,2.2899999618530273
481401,Flash Sale,2024-01-25,All,App,2124,327,47,2662.489990234375,7003.85986328125,2.119999885559082
481412,Referral Program,2024-03-31,Premium,App,8858,135,12,1032.93994140625,8122.27001953125,3.2799999713897705
481432,Category Promotion,2024-06-24,Premium,Email,5516,566,67,4108.22998046875,6037.2099609375,3.8399999141693115
481541,Weekend Special,2024-08-24,New Users,Email,6351,682,51,1795.7099609375,6040.66015625,3.5999999046325684
481626,New User Discount,2024-06-05,New Users,Social Media,3978,259,96,1085.6099853515625,8925.349609375,3.9800000190734863
481810,Referral Program,2024-03-19,All,App,9717,151,93,3297.10009765625,4659.47021484375,3.930000066757202
482417,Category Promotion,2024-02-17,All,Social Media,4629,963,68,4988.240234375,2115.719970703125,2.369999885559082
482783,New User Discount,2024-06-20,New Users,SMS,8120,243,37,4961.68994140625,7083.77001953125,3.6600000858306885
482904,New User Discount,2023-11-20,Inactive,App,1557,812,86,1863.239990234375,7600.5498046875,1.9299999475479126
483179,App Push Notification,2023-05-13,Inactive,Social Media,8467,947,36,2846.469970703125,6271.58984375,2.75
483473,Festival Offer,2024-07-26,Inactive,Social Media,4114,604,61,4844.6201171875,4186.85986328125,1.5299999713897705
484219,Weekend Special,2024-01-29,New Users,SMS,9620,586,61,2333.169921875,6587.3798828125,2.569999933242798
484254,Membership Drive,2024-01-20,All,App,5901,585,74,4356.5,2753.6298828125,2.940000057220459
484374,Weekend Special,2023-11-09,Inactive,App,7234,786,36,4926.72021484375,6198.9501953125,1.909999966621399
484910,New User Discount,2024-05-30,Inactive,Social Media,7822,146,69,3143.169921875,5513.919921875,1.8200000524520874
484927,Membership Drive,2023-12-21,Premium,SMS,2382,932,12,1499.989990234375,9226.7099609375,3.1700000762939453
484945,Category Promotion,2024-03-04,New Users,Email,3199,585,86,1137.800048828125,9165.48046875,2.7300000190734863
485002,Email Campaign,2023-07-03,New Users,SMS,8698,897,15,1880.52001953125,6117.56982421875,1.559999942779541
485029,Weekend Special,2023-09-04,New Users,Email,2702,302,24,4433.0,5816.419921875,1.690000057220459
485208,App Push Notification,2024-02-15,New Users,SMS,1191,165,27,3463.610107421875,8349.3203125,3.390000104904175
485822,New User Discount,2024-04-23,All,Email,3056,418,20,1141.030029296875,5844.080078125,2.0399999618530273
485933,New User Discount,2023-06-07,Inactive,Email,1297,583,77,1984.3699951171875,9403.2998046875,2.4000000953674316
486159,Membership Drive,2024-04-04,All,App,8942,658,66,4048.530029296875,5065.56982421875,3.569999933242798
486236,Membership Drive,2024-07-13,Inactive,App,8939,623,57,4589.3701171875,5138.8701171875,3.049999952316284
486379,Weekend Special,2024-03-09,Inactive,SMS,4771,786,52,4744.1201171875,2079.610107421875,3.0399999618530273
486447,Referral Program,2023-06-05,New Users,App,1983,800,54,3361.02001953125,8495.1796875,1.7200000286102295
486618,Flash Sale,2024-08-08,Premium,App,4476,180,94,3607.25,3592.429931640625,3.0899999141693115
486620,Flash Sale,2024-03-19,Premium,App,1522,956,90,4510.68017578125,7902.93017578125,2.8299999237060547
486644,Festival Offer,2024-03-03,Inactive,Social Media,5925,579,64,3978.389892578125,8774.490234375,2.3499999046325684
486724,Referral Program,2023-10-12,Premium,App,4487,747,39,4419.18017578125,4570.91015625,2.4700000286102295
486795,Weekend Special,2023-09-09,Premium,Email,1413,359,83,1392.02001953125,7184.1298828125,3.819999933242798
487032,Email Campaign,2023-03-24,All,Social Media,1305,912,44,3755.139892578125,3285.469970703125,3.930000066757202
487105,Flash Sale,2024-05-18,Inactive,Social Media,6341,455,67,4827.3798828125,6339.97021484375,1.7300000190734863
487151,Category Promotion,2024-10-15,All,Social Media,3416,685,98,4018.360107421875,2170.93994140625,2.299999952316284
487623,Category Promotion,2023-09-30,All,App,4966,613,23,3175.429931640625,4100.39990234375,3.4800000190734863
487782,Flash Sale,2024-10-12,New Users,Email,1732,919,93,3754.679931640625,4181.58984375,2.940000057220459
487893,Email Campaign,2023-05-06,New Users,Email,1874,845,13,3704.75,5271.18017578125,2.359999895095825
488006,Flash Sale,2024-06-03,New Users,App,3201,653,75,3663.3701171875,9926.0302734375,2.1700000762939453
488693,Membership Drive,2024-05-10,New Users,SMS,5446,382,84,3587.56005859375,7863.759765625,2.619999885559082
488877,Category Promotion,2024-04-20,New Users,SMS,7456,249,83,1989.6700439453125,4492.68994140625,2.930000066757202
488912,New User Discount,2023-10-05,Inactive,Email,5891,902,77,2329.85009765625,6945.22998046875,2.9700000286102295
488960,Festival Offer,2024-08-02,Premium,Social Media,8330,595,34,1881.6600341796875,2127.85009765625,2.009999990463257
489018,App Push Notification,2024-05-30,New Users,Email,7706,570,81,3652.090087890625,7212.39013671875,2.450000047683716
489080,Flash Sale,2023-06-02,Premium,App,4785,332,76,1890.8900146484375,9344.1796875,2.740000009536743
489132,Festival Offer,2024-10-23,New Users,Social Media,4553,469,12,2363.93994140625,6845.16015625,2.180000066757202
489148,Festival Offer,2023-10-10,Premium,SMS,4899,250,52,1411.4300537109375,8944.1796875,3.119999885559082
489155,Weekend Special,2024-02-09,Premium,App,1940,943,77,3433.510009765625,4119.7900390625,1.7400000095367432
489166,Email Campaign,2023-05-15,All,Social Media,3093,203,78,1610.75,9035.58984375,3.059999942779541
489333,Email Campaign,2024-01-25,New Users,Social Media,3501,997,88,3639.02001953125,3107.340087890625,3.4800000190734863
489367,Category Promotion,2023-04-23,Inactive,Email,5757,670,38,3584.10009765625,3067.070068359375,3.109999895095825
489372,Email Campaign,2024-02-12,Inactive,SMS,1351,150,85,1048.5799560546875,2684.64990234375,3.369999885559082
489457,Flash Sale,2023-06-24,All,Social Media,4742,749,78,3823.169921875,5749.47021484375,3.2200000286102295
489464,Festival Offer,2023-04-20,Premium,SMS,1309,350,100,2826.8798828125,6372.39990234375,2.180000066757202
489503,Festival Offer,2024-05-07,Inactive,App,6590,431,86,2450.5,5163.35009765625,1.9600000381469727
489774,App Push Notification,2023-11-01,New Users,App,7006,464,29,1777.300048828125,8981.2001953125,2.5399999618530273
489885,Email Campaign,2024-05-24,Inactive,SMS,1874,759,60,2766.3701171875,8482.1103515625,3.609999895095825
490074,Flash Sale,2024-08-16,Premium,Email,2510,849,67,2284.0,6449.759765625,2.130000114440918
490083,Flash Sale,2024-10-18,New Users,App,8394,490,95,1419.5899658203125,2756.889892578125,3.380000114440918
490094,Flash Sale,2023-05-21,New Users,App,7155,631,56,4854.83984375,5559.43994140625,3.8499999046325684
490117,Email Campaign,2024-01-29,Premium,Email,7312,676,55,4393.259765625,5675.830078125,2.5799999237060547
490143,Category Promotion,2023-08-13,New Users,SMS,9843,808,52,3089.550048828125,6218.6201171875,2.569999933242798
490223,Flash Sale,2024-08-07,All,App,4722,950,88,3983.590087890625,7305.39990234375,2.950000047683716
490363,Email Campaign,2024-03-11,New Users,App,9379,677,47,3070.47998046875,2785.8798828125,1.9900000095367432
490387,App Push Notification,2024-08-31,Inactive,SMS,5523,692,70,1092.0899658203125,4661.35986328125,2.0
490580,App Push Notification,2024-03-25,Premium,App,8382,426,65,4561.830078125,3639.580078125,3.869999885559082
490727,Category Promotion,2024-10-30,Premium,SMS,7583,501,30,4937.7001953125,8031.5498046875,1.9299999475479126
490812,Category Promotion,2024-01-16,All,Email,1918,308,57,3150.050048828125,9714.4501953125,3.5199999809265137
490836,Festival Offer,2024-03-25,Premium,Social Media,8648,844,39,4735.080078125,2710.449951171875,3.1700000762939453
491022,Weekend Special,2023-04-20,All,App,2096,582,52,2327.739990234375,4705.85009765625,3.049999952316284
491541,Flash Sale,2023-10-01,Premium,Email,9868,751,32,4495.830078125,7148.1298828125,2.5299999713897705
491855,Flash Sale,2023-06-12,New Users,Social Media,4931,935,59,2284.239990234375,2661.2099609375,3.130000114440918
492020,New User Discount,2023-12-09,Inactive,SMS,2426,390,63,3733.7900390625,6412.9501953125,3.559999942779541
492194,Referral Program,2023-04-25,Premium,Social Media,2341,674,70,1363.3299560546875,2589.949951171875,2.2699999809265137
492367,Weekend Special,2024-07-25,Inactive,SMS,2707,193,92,4107.16015625,3062.0,2.2100000381469727
492382,Referral Program,2023-04-19,Premium,Social Media,2893,245,11,4754.6201171875,2937.320068359375,3.7200000286102295
493290,Flash Sale,2023-06-23,New Users,App,5068,891,48,2854.050048828125,3892.110107421875,3.950000047683716
493317,Category Promotion,2023-03-17,Premium,Social Media,5216,860,34,3922.530029296875,7701.25,2.009999990463257
493848,Weekend Special,2023-07-14,New Users,App,8602,958,90,1964.280029296875,4369.60986328125,3.450000047683716
493997,Referral Program,2024-04-01,Premium,Social Media,8154,116,79,1874.2900390625,7789.97998046875,3.1700000762939453
494048,Category Promotion,2023-11-01,Premium,Social Media,9384,236,15,2754.699951171875,6078.22021484375,2.2200000286102295
494260,Referral Program,2024-03-04,All,App,8222,586,20,4828.35986328125,3839.77001953125,2.819999933242798
494504,Email Campaign,2024-04-17,New Users,Social Media,4872,378,58,3927.0400390625,4799.35009765625,3.8499999046325684
494867,Festival Offer,2024-10-19,New Users,Social Media,4586,977,87,2372.56005859375,3816.47998046875,3.109999895095825
494886,Flash Sale,2023-09-12,Premium,SMS,3435,752,29,4511.8701171875,2128.050048828125,3.5999999046325684
494982,Referral Program,2023-07-23,Premium,Social Media,3232,144,79,3628.800048828125,2660.81005859375,3.9100000858306885
495008,Weekend Special,2024-10-26,Premium,SMS,7698,120,100,4992.5,3353.39990234375,2.299999952316284
495308,Festival Offer,2024-03-20,New Users,Email,3426,637,47,3865.719970703125,7015.7998046875,3.309999942779541
495600,Festival Offer,2023-05-19,All,Email,1871,685,87,2619.389892578125,9943.8798828125,3.109999895095825
495855,Referral Program,2023-10-27,Premium,SMS,2565,700,38,3358.199951171875,3391.340087890625,1.6299999952316284
495970,App Push Notification,2024-03-24,Inactive,Social Media,6868,845,32,3844.360107421875,7566.56005859375,3.9200000762939453
496238,Email Campaign,2023-04-12,All,App,4938,657,81,4955.580078125,2649.510009765625,3.0799999237060547
497034,App Push Notification,2023-11-12,Premium,App,7618,407,71,2548.169921875,7706.259765625,3.299999952316284
497133,New User Discount,2024-08-16,Inactive,App,2300,864,68,3960.93994140625,7090.08984375,2.5199999809265137
497310,Category Promotion,2023-12-11,New Users,App,9984,505,65,4111.06982421875,6985.68017578125,2.6700000762939453
497376,Referral Program,2024-02-20,Inactive,Social Media,1292,896,28,3310.93994140625,7851.10986328125,3.8399999141693115
497519,App Push Notification,2024-07-07,Inactive,App,3319,572,50,2778.659912109375,5632.85009765625,3.6500000953674316
497921,Membership Drive,2023-05-19,New Users,App,5895,475,42,3624.610107421875,6787.740234375,2.0899999141693115
