order_id,customer_id,order_date,order_total,payment_method,store_id,promised_delivery_time,actual_delivery_time,delivery_status,delivery_delay_hrs,order_day,order_week,order_month,order_year,day_of_week,is_weekend,order_hour,is_peak_hour,on_time_delivery,actual_delivery_day,promised_delivery_day,delivery_diff_days,delivery_speed_hrs,is_cod,is_high_value_order,log_order_total,daily_order_flag,is_month_start,is_month_end
6074837981,61015113,2024-04-20 12:49:11,832.3699951171875,card,2317,2024-04-20 13:08:11,2024-04-20 13:06:11,On Time,-0.0333333333333333,20,16,4,2024,5,1,12,0,1,2024-04-20,2024-04-20,-0.001388888888888889,0.2833333333333333,0,0,6.725477715361094,1,0,0
6077755741,40055711,2023-07-20 23:23:59,321.2799987792969,card,3735,2023-07-20 23:41:59,2023-07-20 23:50:59,Slightly Delayed,0.15,20,29,7,2023,3,0,23,0,0,2023-07-20,2023-07-20,0.00625,0.45,0,0,5.775420729121286,1,0,0
6080784069,39418109,2023-07-19 11:42:13,3940.75,wallet,2830,2023-07-19 11:58:13,2023-07-19 12:07:13,Slightly Delayed,0.15,19,29,7,2023,2,0,11,0,0,2023-07-19,2023-07-19,0.00625,0.4166666666666667,0,1,8.279380066117591,1,0,0
6081384585,94529626,2024-03-04 04:03:00,4519.77001953125,cash,1823,2024-03-04 04:19:00,2024-03-04 04:20:00,On Time,0.0166666666666666,4,10,3,2024,0,0,4,0,0,2024-03-04,2024-03-04,0.0006944444444444445,0.2833333333333333,0,1,8.416437616620323,1,0,0
6081974624,79764458,2024-03-19 20:30:47,1275.18994140625,card,9400,2024-03-19 20:41:47,2024-03-19 20:39:47,On Time,-0.0333333333333333,19,12,3,2024,1,0,20,1,1,2024-03-19,2024-03-19,-0.001388888888888889,0.15,0,0,7.151634309728096,1,0,0
6083333956,45028365,2023-03-27 06:42:59,3002.02001953125,wallet,4635,2023-03-27 06:53:59,2023-03-27 07:06:59,Slightly Delayed,0.2166666666666666,27,13,3,2023,0,0,6,0,0,2023-03-27,2023-03-27,0.009027777777777777,0.4,0,1,8.007373734471681,1,0,0
6083457185,80571942,2024-08-19 20:34:04,923.4299926757812,wallet,6370,2024-08-19 20:54:04,2024-08-19 20:58:04,On Time,0.0666666666666666,19,34,8,2024,0,0,20,1,0,2024-08-19,2024-08-19,0.002777777777777778,0.4,0,0,6.829177323434006,1,0,0
6083487488,11143197,2024-03-11 03:23:00,2226.739990234375,cash,1224,2024-03-11 03:39:00,2024-03-11 03:46:00,Slightly Delayed,0.1166666666666666,11,11,3,2024,0,0,3,0,0,2024-03-11,2024-03-11,0.004861111111111111,0.38333333333333336,0,1,7.708742893265082,1,0,0
6087109745,84824280,2023-03-18 19:01:19,2201.68994140625,cash,1486,2023-03-18 19:21:19,2023-03-18 19:24:19,On Time,0.05,18,11,3,2023,5,1,19,1,0,2023-03-18,2023-03-18,0.0020833333333333333,0.38333333333333336,0,1,7.697434593095938,1,0,0
6087916798,89968482,2023-11-17 16:39:04,1692.4000244140625,upi,168,2023-11-17 16:53:04,2023-11-17 17:03:04,Slightly Delayed,0.1666666666666666,17,46,11,2023,4,0,16,0,0,2023-11-17,2023-11-17,0.006944444444444444,0.4,0,0,7.434493635625363,1,0,0
6092636899,53025962,2024-10-26 02:02:39,237.6199951171875,wallet,9225,2024-10-26 02:18:39,2024-10-26 02:19:39,On Time,0.0166666666666666,26,43,10,2024,5,1,2,0,0,2024-10-26,2024-10-26,0.0006944444444444445,0.2833333333333333,0,0,5.474872307984941,1,0,0
6092663288,51341672,2024-09-28 03:12:58,4680.35009765625,cash,8336,2024-09-28 03:32:58,2024-09-28 03:27:58,On Time,-0.0833333333333333,28,39,9,2024,5,1,3,0,1,2024-09-28,2024-09-28,-0.003472222222222222,0.25,0,1,8.451341829713826,1,0,1
6093390755,32054313,2023-11-24 13:24:41,1872.6700439453125,card,2462,2023-11-24 13:36:41,2023-11-24 13:39:41,On Time,0.05,24,47,11,2023,4,0,13,0,0,2023-11-24,2023-11-24,0.0020833333333333333,0.25,0,0,7.535654376829394,1,0,0
6095091385,34839913,2024-07-11 07:02:45,2486.580078125,cash,7745,2024-07-11 07:18:45,2024-07-11 07:31:45,Slightly Delayed,0.2166666666666666,11,28,7,2024,3,0,7,0,0,2024-07-11,2024-07-11,0.009027777777777777,0.48333333333333334,0,1,7.819065660725645,1,0,0
6096787440,25128143,2023-03-18 12:00:39,2294.77001953125,card,8358,2023-03-18 12:17:39,2023-03-18 12:14:39,On Time,-0.05,18,11,3,2023,5,1,12,0,1,2023-03-18,2023-03-18,-0.0020833333333333333,0.23333333333333334,0,1,7.738823586713152,1,0,0
6098277214,46876240,2023-03-22 13:39:16,3510.239990234375,wallet,1643,2023-03-22 13:53:16,2023-03-22 13:51:16,On Time,-0.0333333333333333,22,12,3,2023,2,0,13,0,1,2023-03-22,2023-03-22,-0.001388888888888889,0.2,0,1,8.163724527644543,1,0,0
6100236720,83660688,2023-08-24 13:01:44,4190.58984375,cash,9207,2023-08-24 13:12:44,2023-08-24 13:14:44,On Time,0.0333333333333333,24,34,8,2023,3,0,13,0,0,2023-08-24,2023-08-24,0.001388888888888889,0.21666666666666667,0,1,8.340835378597088,1,0,0
6101022928,10088428,2024-10-02 18:07:29,1253.0699462890625,card,5977,2024-10-02 18:26:29,2024-10-02 18:31:29,On Time,0.0833333333333333,2,40,10,2024,2,0,18,1,0,2024-10-02,2024-10-02,0.003472222222222222,0.4,0,0,7.134149498177224,1,0,0
6103869123,16376189,2023-06-06 14:27:45,1609.25,upi,6641,2023-06-06 14:37:45,2023-06-06 14:37:45,On Time,0.0,6,23,6,2023,1,0,14,0,1,2023-06-06,2023-06-06,0.0,0.16666666666666666,0,0,7.384144725427,1,0,0
6104211214,62816600,2024-07-21 02:26:58,3536.35009765625,upi,8197,2024-07-21 02:44:58,2024-07-21 02:46:58,On Time,0.0333333333333333,21,29,7,2024,6,1,2,0,0,2024-07-21,2024-07-21,0.001388888888888889,0.3333333333333333,0,1,8.17113316583279,1,0,0
6105240201,53299455,2024-05-22 23:20:32,2915.010009765625,cash,6959,2024-05-22 23:40:32,2024-05-22 23:48:32,Slightly Delayed,0.1333333333333333,22,21,5,2024,2,0,23,0,0,2024-05-22,2024-05-22,0.005555555555555556,0.4666666666666667,0,1,7.977971525826918,1,0,0
6105793582,67538982,2023-04-13 01:28:18,1897.1199951171875,cash,5290,2023-04-13 01:38:18,2023-04-13 01:50:18,Slightly Delayed,0.2,13,15,4,2023,3,0,1,0,0,2023-04-13,2023-04-13,0.008333333333333333,0.36666666666666664,0,0,7.548619199045631,1,0,0
6107283203,87444738,2024-09-09 20:27:41,1173.0,card,8551,2024-09-09 20:41:41,2024-09-09 20:43:41,On Time,0.0333333333333333,9,37,9,2024,0,0,20,1,0,2024-09-09,2024-09-09,0.001388888888888889,0.26666666666666666,0,0,7.068172000388042,1,0,0
6107471725,81940369,2023-08-26 07:39:48,3945.659912109375,wallet,763,2023-08-26 07:49:48,2023-08-26 07:53:48,On Time,0.0666666666666666,26,34,8,2023,5,1,7,0,0,2023-08-26,2023-08-26,0.002777777777777778,0.23333333333333334,0,1,8.28062490830965,1,0,0
6109777696,89699655,2024-10-17 19:48:51,3725.570068359375,card,8590,2024-10-17 20:04:51,2024-10-17 20:10:51,Slightly Delayed,0.1,17,42,10,2024,3,0,19,1,0,2024-10-17,2024-10-17,0.004166666666666667,0.36666666666666664,0,1,8.22324353687123,1,0,0
6109792602,20148223,2023-09-13 01:59:51,2711.739990234375,upi,2636,2023-09-13 02:16:51,2023-09-13 02:19:51,On Time,0.05,13,37,9,2023,2,0,1,0,0,2023-09-13,2023-09-13,0.0020833333333333333,0.3333333333333333,0,1,7.905714469597417,1,0,0
6110446321,78412820,2024-10-27 01:56:26,657.7999877929688,wallet,335,2024-10-27 02:11:26,2024-10-27 02:14:26,On Time,0.05,27,43,10,2024,6,1,1,0,0,2024-10-27,2024-10-27,0.0020833333333333333,0.3,0,0,6.490419979774294,1,0,0
6112199794,77086539,2024-09-21 20:45:43,3227.409912109375,wallet,4373,2024-09-21 21:00:43,2024-09-21 21:06:43,Slightly Delayed,0.1,21,38,9,2024,5,1,20,1,0,2024-09-21,2024-09-21,0.004166666666666667,0.35,0,1,8.079745007730901,1,0,0
6115465612,12338529,2023-09-28 12:41:47,3025.659912109375,wallet,4157,2023-09-28 12:57:47,2023-09-28 12:55:47,On Time,-0.0333333333333333,28,39,9,2023,3,0,12,0,1,2023-09-28,2023-09-28,-0.001388888888888889,0.23333333333333334,0,1,8.015214951242815,1,0,1
6117979297,79206969,2023-12-23 05:22:12,2007.18994140625,cash,1734,2023-12-23 05:32:12,2023-12-23 05:32:12,On Time,0.0,23,51,12,2023,5,1,5,0,1,2023-12-23,2023-12-23,0.0,0.16666666666666666,0,0,7.604989068671837,1,0,0
6119637917,77961205,2024-06-28 20:45:43,1146.2099609375,upi,1994,2024-06-28 20:59:43,2024-06-28 21:04:43,On Time,0.0833333333333333,28,26,6,2024,4,0,20,1,0,2024-06-28,2024-06-28,0.003472222222222222,0.31666666666666665,0,0,7.045088152633236,1,0,1
6120799223,84377964,2024-01-14 00:47:46,1441.1300048828125,upi,6766,2024-01-14 01:05:46,2024-01-14 01:18:46,Slightly Delayed,0.2166666666666666,14,2,1,2024,6,1,0,0,0,2024-01-14,2024-01-14,0.009027777777777777,0.5166666666666667,0,0,7.273876469733111,1,0,0
6120818381,34768050,2024-05-02 00:28:42,3091.489990234375,upi,7698,2024-05-02 00:38:42,2024-05-02 00:34:42,On Time,-0.0666666666666666,2,18,5,2024,3,0,0,0,1,2024-05-02,2024-05-02,-0.002777777777777778,0.1,0,1,8.036731867473813,1,0,0
6124624375,26844216,2024-09-12 04:06:44,2750.429931640625,wallet,2393,2024-09-12 04:26:44,2024-09-12 04:32:44,Slightly Delayed,0.1,12,37,9,2024,3,0,4,0,0,2024-09-12,2024-09-12,0.004166666666666667,0.43333333333333335,0,1,7.919876030662433,1,0,0
6125813500,44562310,2023-07-23 17:17:56,3788.27001953125,cash,441,2023-07-23 17:29:56,2023-07-23 17:41:56,Slightly Delayed,0.2,23,29,7,2023,6,1,17,0,0,2023-07-23,2023-07-23,0.008333333333333333,0.4,0,1,8.239928672541526,1,0,0
6126334783,6150721,2024-07-03 08:33:55,1588.6600341796875,card,9082,2024-07-03 08:44:55,2024-07-03 08:49:55,On Time,0.0833333333333333,3,27,7,2024,2,0,8,0,0,2024-07-03,2024-07-03,0.003472222222222222,0.26666666666666666,0,0,7.371275457371267,1,0,0
6126557370,61982521,2024-04-20 07:41:40,3776.139892578125,card,4133,2024-04-20 08:00:40,2024-04-20 08:05:40,On Time,0.0833333333333333,20,16,4,2024,5,1,7,0,0,2024-04-20,2024-04-20,0.003472222222222222,0.4,0,1,8.236722360040368,1,0,0
6126906924,33675108,2023-12-01 22:19:22,505.30999755859375,card,7608,2023-12-01 22:36:22,2023-12-01 22:37:22,On Time,0.0166666666666666,1,48,12,2023,4,0,22,1,0,2023-12-01,2023-12-01,0.0006944444444444445,0.3,0,0,6.227149125094543,1,1,0
6129180304,86499778,2024-01-17 21:50:48,1047.97998046875,wallet,9307,2024-01-17 22:05:48,2024-01-17 22:06:48,On Time,0.0166666666666666,17,3,1,2024,2,0,21,1,0,2024-01-17,2024-01-17,0.0006944444444444445,0.26666666666666666,0,0,6.955573523818335,1,0,0
6131680348,83701325,2024-07-19 21:57:55,2083.64990234375,card,7707,2024-07-19 22:17:55,2024-07-19 22:18:55,On Time,0.0166666666666666,19,29,7,2024,4,0,21,1,0,2024-07-19,2024-07-19,0.0006944444444444445,0.35,0,0,7.6423562075890485,1,0,0
6131815766,65514005,2023-03-17 23:50:57,2043.0699462890625,wallet,5313,2023-03-18 00:05:57,2023-03-18 00:05:57,On Time,0.0,17,11,3,2023,4,0,23,0,1,2023-03-18,2023-03-18,0.0,0.25,0,0,7.6226981710360695,1,0,0
6133025410,6061349,2023-09-09 09:06:23,3478.0400390625,cash,8516,2023-09-09 09:19:23,2023-09-09 09:22:23,On Time,0.05,9,36,9,2023,5,1,9,0,0,2023-09-09,2023-09-09,0.0020833333333333333,0.26666666666666666,0,1,8.154511683870568,1,0,0
6138091203,41261495,2023-09-09 05:55:23,1284.9200439453125,card,1513,2023-09-09 06:11:23,2023-09-09 06:06:23,On Time,-0.0833333333333333,9,36,9,2023,5,1,5,0,1,2023-09-09,2023-09-09,-0.003472222222222222,0.18333333333333332,0,0,7.1592297286386275,1,0,0
6139157985,88517890,2024-02-03 13:33:26,1623.510009765625,wallet,3303,2024-02-03 13:51:26,2024-02-03 14:13:26,Significantly Delayed,0.3666666666666666,3,5,2,2024,5,1,13,0,0,2024-02-03,2024-02-03,0.015277777777777777,0.6666666666666666,0,0,7.392961516841864,1,0,0
6141016209,20469626,2024-04-13 18:07:18,2161.3701171875,cash,9283,2024-04-13 18:25:18,2024-04-13 18:25:18,On Time,0.0,13,15,4,2024,5,1,18,1,1,2024-04-13,2024-04-13,0.0,0.3,0,1,7.678960175586091,1,0,0
6143213997,71643758,2024-03-21 10:05:10,4464.7099609375,card,5651,2024-03-21 10:15:10,2024-03-21 10:17:10,On Time,0.0333333333333333,21,12,3,2024,3,0,10,0,0,2024-03-21,2024-03-21,0.001388888888888889,0.2,0,1,8.404183486479587,1,0,0
6144140039,66233704,2024-03-22 18:58:48,223.2700042724609,cash,4633,2024-03-22 19:18:48,2024-03-22 19:13:48,On Time,-0.0833333333333333,22,12,3,2024,4,0,18,1,1,2024-03-22,2024-03-22,-0.003472222222222222,0.25,0,0,5.412850702188721,1,0,0
6146830622,14367270,2024-10-04 13:15:54,271.3800048828125,cash,3967,2024-10-04 13:31:54,2024-10-04 13:27:54,On Time,-0.0666666666666666,4,40,10,2024,4,0,13,0,1,2024-10-04,2024-10-04,-0.002777777777777778,0.2,0,0,5.607198168067283,1,0,0
6149664144,52678787,2024-10-21 02:14:42,3045.22998046875,card,2595,2024-10-21 02:25:42,2024-10-21 02:43:42,Significantly Delayed,0.3,21,43,10,2024,0,0,2,0,0,2024-10-21,2024-10-21,0.0125,0.48333333333333334,0,1,8.021660033056927,1,0,0
6152984028,60732869,2023-08-29 00:50:01,2124.3701171875,card,8407,2023-08-29 01:10:01,2023-08-29 01:16:01,Slightly Delayed,0.1,29,35,8,2023,1,0,0,0,0,2023-08-29,2023-08-29,0.004166666666666667,0.43333333333333335,0,1,7.661701238986315,1,0,1
6154459753,82179338,2024-06-12 09:13:57,3709.22998046875,cash,7935,2024-06-12 09:28:57,2024-06-12 09:39:57,Slightly Delayed,0.1833333333333333,12,24,6,2024,2,0,9,0,0,2024-06-12,2024-06-12,0.007638888888888889,0.43333333333333335,0,1,8.218849143024897,1,0,0
6156638188,70589930,2023-03-17 04:57:05,2569.469970703125,card,2280,2023-03-17 05:15:05,2023-03-17 05:22:05,Slightly Delayed,0.1166666666666666,17,11,3,2023,4,0,4,0,0,2023-03-17,2023-03-17,0.004861111111111111,0.4166666666666667,0,1,7.8518440291488245,1,0,0
6158083683,78158536,2024-03-08 17:19:17,3096.419921875,cash,4050,2024-03-08 17:37:17,2024-03-08 17:42:17,On Time,0.0833333333333333,8,10,3,2024,4,0,17,0,0,2024-03-08,2024-03-08,0.003472222222222222,0.38333333333333336,0,1,8.038324760667098,1,0,0
6159164139,35690581,2024-04-06 06:07:59,3195.449951171875,card,5468,2024-04-06 06:17:59,2024-04-06 06:22:59,On Time,0.0833333333333333,6,14,4,2024,5,1,6,0,0,2024-04-06,2024-04-06,0.003472222222222222,0.25,0,1,8.069796082700151,1,0,0
6160848562,59769142,2023-09-10 19:43:37,1022.0800170898438,card,3525,2023-09-10 19:57:37,2023-09-10 20:02:37,On Time,0.0833333333333333,10,36,9,2023,6,1,19,1,0,2023-09-10,2023-09-10,0.003472222222222222,0.31666666666666665,0,0,6.930572980966891,1,0,0
6161193691,55693909,2023-05-30 13:36:08,1541.9200439453125,cash,3304,2023-05-30 13:55:08,2023-05-30 13:50:08,On Time,-0.0833333333333333,30,22,5,2023,1,0,13,0,1,2023-05-30,2023-05-30,-0.003472222222222222,0.23333333333333334,0,0,7.341432032449769,1,0,1
6164820061,91789216,2023-05-26 23:03:19,1332.7900390625,cash,5943,2023-05-26 23:18:19,2023-05-26 23:15:19,On Time,-0.05,26,21,5,2023,4,0,23,0,1,2023-05-26,2023-05-26,-0.0020833333333333333,0.2,0,0,7.195779822081025,1,0,0
6167501412,20940403,2024-01-24 23:43:14,2814.340087890625,wallet,1014,2024-01-24 23:56:14,2024-01-25 00:23:14,Significantly Delayed,0.45,24,4,1,2024,2,0,23,0,0,2024-01-25,2024-01-24,0.01875,0.6666666666666666,0,1,7.942838346026297,1,0,0
6172215120,87823209,2024-06-03 07:32:45,4452.81005859375,card,9119,2024-06-03 07:42:45,2024-06-03 07:44:45,On Time,0.0333333333333333,3,23,6,2024,0,0,7,0,0,2024-06-03,2024-06-03,0.001388888888888889,0.2,0,1,8.401515201778606,1,0,0
6172529406,48409448,2024-05-21 02:04:06,2969.8701171875,cash,8038,2024-05-21 02:22:06,2024-05-21 02:51:06,Significantly Delayed,0.4833333333333333,21,21,5,2024,1,0,2,0,0,2024-05-21,2024-05-21,0.02013888888888889,0.7833333333333333,0,1,7.996610157639781,1,0,0
6181604084,4200802,2023-10-22 04:07:32,858.5700073242188,upi,948,2023-10-22 04:25:32,2023-10-22 04:22:32,On Time,-0.05,22,42,10,2023,6,1,4,0,1,2023-10-22,2023-10-22,-0.0020833333333333333,0.25,0,0,6.756432272726665,1,0,0
6184484468,40275138,2024-10-14 03:35:47,211.22000122070312,cash,2662,2024-10-14 03:45:47,2024-10-14 03:46:47,On Time,0.0166666666666666,14,42,10,2024,0,0,3,0,0,2024-10-14,2024-10-14,0.0006944444444444445,0.18333333333333332,0,0,5.3576234781975085,1,0,0
6185824257,1816969,2024-08-05 07:01:50,4093.070068359375,upi,9890,2024-08-05 07:15:50,2024-08-05 07:15:50,On Time,0.0,5,32,8,2024,0,0,7,0,1,2024-08-05,2024-08-05,0.0,0.23333333333333334,0,1,8.317294880964708,1,0,0
6190907327,64151769,2023-11-03 00:35:52,1891.030029296875,card,3217,2023-11-03 00:52:52,2023-11-03 00:52:52,On Time,0.0,3,44,11,2023,4,0,0,0,1,2023-11-03,2023-11-03,0.0,0.2833333333333333,0,0,7.545405621207262,1,0,0
6191050157,90021871,2023-05-11 20:36:55,1893.3399658203125,cash,705,2023-05-11 20:53:55,2023-05-11 20:58:55,On Time,0.0833333333333333,11,19,5,2023,3,0,20,1,0,2023-05-11,2023-05-11,0.003472222222222222,0.36666666666666664,0,0,7.546625753847753,1,0,0
6191554160,77869660,2023-07-20 23:13:31,580.4199829101562,cash,2824,2023-07-20 23:26:31,2023-07-20 23:24:31,On Time,-0.0333333333333333,20,29,7,2023,3,0,23,0,1,2023-07-20,2023-07-20,-0.001388888888888889,0.18333333333333332,0,0,6.365473357864635,1,0,0
6193826826,85561151,2023-08-05 01:14:47,166.4199981689453,cash,5695,2023-08-05 01:25:47,2023-08-05 01:28:47,On Time,0.05,5,31,8,2023,5,1,1,0,0,2023-08-05,2023-08-05,0.0020833333333333333,0.23333333333333334,0,0,5.120505614295017,1,0,0
6194827199,41494867,2023-12-20 18:58:47,2702.570068359375,cash,3021,2023-12-20 19:11:47,2023-12-20 19:07:47,On Time,-0.0666666666666666,20,51,12,2023,2,0,18,1,1,2023-12-20,2023-12-20,-0.002777777777777778,0.15,0,1,7.902328426133466,1,0,0
6196321055,30788486,2024-05-17 18:25:15,1795.02001953125,cash,4893,2024-05-17 18:38:15,2024-05-17 18:37:15,On Time,-0.0166666666666666,17,20,5,2024,4,0,18,1,1,2024-05-17,2024-05-17,-0.0006944444444444445,0.2,0,0,7.493328395532342,1,0,0
6197760573,5763963,2023-03-27 07:49:31,1233.030029296875,card,939,2023-03-27 08:06:31,2023-03-27 08:04:31,On Time,-0.0333333333333333,27,13,3,2023,0,0,7,0,1,2023-03-27,2023-03-27,-0.001388888888888889,0.25,0,0,7.118040539093777,1,0,0
6201821502,45166203,2024-05-03 13:04:47,1548.3699951171875,upi,5847,2024-05-03 13:23:47,2024-05-03 13:30:47,Slightly Delayed,0.1166666666666666,3,18,5,2024,4,0,13,0,0,2024-05-03,2024-05-03,0.004861111111111111,0.43333333333333335,0,0,7.34560367252506,1,0,0
6210207010,1601161,2023-06-27 08:18:16,1553.52001953125,upi,8717,2023-06-27 08:37:16,2023-06-27 08:36:16,On Time,-0.0166666666666666,27,26,6,2023,1,0,8,0,1,2023-06-27,2023-06-27,-0.0006944444444444445,0.3,0,0,7.3489221078534825,1,0,0
6211537502,2164524,2023-09-06 23:08:44,1427.81005859375,wallet,5234,2023-09-06 23:24:44,2023-09-06 23:49:44,Significantly Delayed,0.4166666666666667,6,36,9,2023,2,0,23,0,0,2023-09-06,2023-09-06,0.017361111111111112,0.6833333333333333,0,0,7.264597249986697,1,0,0
6212984517,72702075,2024-03-16 21:47:29,1388.010009765625,upi,6591,2024-03-16 22:05:29,2024-03-16 22:03:29,On Time,-0.0333333333333333,16,11,3,2024,5,1,21,1,1,2024-03-16,2024-03-16,-0.001388888888888889,0.26666666666666666,0,0,7.236346549183111,1,0,0
6213909425,42208242,2023-12-05 21:06:09,4991.58984375,cash,2757,2023-12-05 21:21:09,2023-12-05 21:23:09,On Time,0.0333333333333333,5,49,12,2023,1,0,21,1,0,2023-12-05,2023-12-05,0.001388888888888889,0.2833333333333333,0,1,8.515710060871664,1,0,0
6217777735,12059049,2024-07-22 11:23:06,1730.260009765625,card,6305,2024-07-22 11:39:06,2024-07-22 11:34:06,On Time,-0.0833333333333333,22,30,7,2024,0,0,11,0,1,2024-07-22,2024-07-22,-0.003472222222222222,0.18333333333333332,0,0,7.456604751733013,1,0,0
6220137166,16485871,2023-12-09 22:09:35,1135.56005859375,cash,9282,2023-12-09 22:20:35,2023-12-09 22:35:35,Slightly Delayed,0.25,9,49,12,2023,5,1,22,1,0,2023-12-09,2023-12-09,0.010416666666666666,0.43333333333333335,0,0,7.035761487117412,1,0,0
6220343481,79895967,2023-06-02 23:01:29,3373.510009765625,upi,6972,2023-06-02 23:13:29,2023-06-02 23:17:29,On Time,0.0666666666666666,2,22,6,2023,4,0,23,0,0,2023-06-02,2023-06-02,0.002777777777777778,0.26666666666666666,0,1,8.124005410474995,1,0,0
6220520171,42366724,2023-12-01 00:07:19,1721.8699951171875,upi,8663,2023-12-01 00:21:19,2023-12-01 00:20:19,On Time,-0.0166666666666666,1,48,12,2023,4,0,0,0,1,2023-12-01,2023-12-01,-0.0006944444444444445,0.21666666666666667,0,0,7.451746781050469,1,1,0
6223087303,65570302,2024-08-05 15:22:23,447.2799987792969,card,55,2024-08-05 15:40:23,2024-08-05 15:42:23,On Time,0.0333333333333333,5,32,8,2024,0,0,15,0,0,2024-08-05,2024-08-05,0.001388888888888889,0.3333333333333333,0,0,6.105418034460746,1,0,0
6228958238,50650215,2023-08-31 04:13:51,827.77001953125,wallet,3877,2023-08-31 04:25:51,2023-08-31 04:52:51,Significantly Delayed,0.45,31,35,8,2023,3,0,4,0,0,2023-08-31,2023-08-31,0.01875,0.65,0,0,6.719942697505448,1,0,1
6229466619,81533356,2023-06-05 07:14:36,2708.72998046875,wallet,2520,2023-06-05 07:30:36,2023-06-05 07:38:36,Slightly Delayed,0.1333333333333333,5,23,6,2023,0,0,7,0,0,2023-06-05,2023-06-05,0.005555555555555556,0.4,0,1,7.904604270706118,1,0,0
6229535077,77869660,2024-04-01 05:57:44,2219.9599609375,cash,2817,2024-04-01 06:07:44,2024-04-01 06:04:44,On Time,-0.05,1,14,4,2024,0,0,5,0,1,2024-04-01,2024-04-01,-0.0020833333333333333,0.11666666666666667,0,1,7.705694796238684,1,1,0
6231311270,91144803,2023-12-07 18:40:58,2173.2900390625,upi,9174,2023-12-07 18:51:58,2023-12-07 19:06:58,Slightly Delayed,0.25,7,49,12,2023,3,0,18,1,0,2023-12-07,2023-12-07,0.010416666666666666,0.43333333333333335,0,1,7.684457471414726,1,0,0
6231586256,12755730,2023-05-03 23:11:50,1467.18994140625,upi,6970,2023-05-03 23:28:50,2023-05-03 23:27:50,On Time,-0.0166666666666666,3,18,5,2023,2,0,23,0,1,2023-05-03,2023-05-03,-0.0006944444444444445,0.26666666666666666,0,0,7.291785588683489,1,0,0
6236279358,97141762,2024-05-26 05:24:47,2832.199951171875,card,8037,2024-05-26 05:36:47,2024-05-26 06:03:47,Significantly Delayed,0.45,26,21,5,2024,6,1,5,0,0,2024-05-26,2024-05-26,0.01875,0.65,0,1,7.949162076645201,1,0,0
6237437720,15568831,2023-08-26 07:00:27,598.8300170898438,wallet,8678,2023-08-26 07:17:27,2023-08-26 07:29:27,Slightly Delayed,0.2,26,34,8,2023,5,1,7,0,0,2023-08-26,2023-08-26,0.008333333333333333,0.48333333333333334,0,0,6.396646310227486,1,0,0
6239166986,6724509,2024-05-23 06:21:35,578.8499755859375,cash,7457,2024-05-23 06:41:35,2024-05-23 06:49:35,Slightly Delayed,0.1333333333333333,23,21,5,2024,3,0,6,0,0,2024-05-23,2024-05-23,0.005555555555555556,0.4666666666666667,0,0,6.362769407298611,1,0,0
6239453389,26285589,2023-10-08 01:15:57,2424.719970703125,wallet,515,2023-10-08 01:30:57,2023-10-08 01:26:57,On Time,-0.0666666666666666,8,40,10,2023,6,1,1,0,1,2023-10-08,2023-10-08,-0.002777777777777778,0.18333333333333332,0,1,7.793883654442253,1,0,0
6240982373,91243571,2023-04-26 03:12:48,3393.080078125,cash,8894,2023-04-26 03:27:48,2023-04-26 03:24:48,On Time,-0.05,26,17,4,2023,2,0,3,0,1,2023-04-26,2023-04-26,-0.0020833333333333333,0.2,0,1,8.12978803954206,1,0,0
6244718082,2400009,2024-05-22 14:09:40,1920.4200439453125,card,9245,2024-05-22 14:27:40,2024-05-22 14:23:40,On Time,-0.0666666666666666,22,21,5,2024,2,0,14,0,1,2024-05-22,2024-05-22,-0.002777777777777778,0.23333333333333334,0,0,7.560819797869447,1,0,0
