customer_id,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
97739583,Hapur,333808,2023-07-21,Inactive,17,1522.550048828125
97770901,Bidhannagar,571261,2023-04-05,Inactive,11,1896.3599853515625
97825663,Udaipur,719362,2023-06-19,Regular,8,527.5900268554688
97873848,Kavali,764984,2023-10-23,Regular,18,1381.2099609375
97928541,Tiruchirappalli,917035,2023-06-27,New,4,1838.77001953125
97928781,Gaya,464706,2024-05-24,Inactive,2,1278.8800048828125
98012339,Anantapuram,766651,2023-03-22,Regular,16,839.4600219726562
98016334,Howrah,326443,2024-08-19,Regular,18,724.9099731445312
98088303,Agartala,50491,2023-08-22,New,9,1765.4599609375
98144693,Kota,839641,2024-11-04,Premium,10,701.6799926757812
98152679,Thiruvananthapuram,917590,2024-08-01,Regular,1,583.1199951171875
98211325,Bhilai,30634,2024-06-26,Regular,15,1044.8599853515625
98218863,Pimpri-Chinchwad,603140,2023-06-05,Regular,10,716.1099853515625
98225598,Sambalpur,731095,2023-05-12,Premium,9,1190.2099609375
98241853,Vellore,575103,2024-04-25,Premium,19,1203.760009765625
98246574,Chinsurah,638222,2023-03-24,Premium,15,1904.6099853515625
98307019,Bangalore,351499,2024-10-16,New,17,913.2100219726562
98444183,Tenali,503518,2024-02-04,Regular,11,389.3599853515625
98540377,Unnao,713632,2023-09-15,Regular,16,525.0700073242188
98625898,Raiganj,355567,2023-10-17,Premium,14,1879.9100341796875
98667584,Jaipur,439446,2024-10-27,Premium,8,1072.6500244140625
98687927,Pali,337430,2023-09-23,Premium,6,825.5499877929688
98691989,Bhavnagar,312609,2024-08-30,Regular,18,1980.0999755859375
98709982,Dehri,79160,2024-04-11,Inactive,1,1704.9300537109375
98858383,Dehri,875536,2023-12-31,Regular,3,700.219970703125
98896871,Asansol,479606,2023-06-06,Regular,5,1064.6099853515625
98930670,Singrauli,463489,2024-06-11,Regular,6,1092.1600341796875
99156138,Morbi,906839,2023-06-10,Regular,19,911.739990234375
99160348,Siliguri,47733,2024-09-15,Inactive,19,1550.8399658203125
99231937,Secunderabad,246460,2023-08-13,Regular,16,1757.010009765625
99301505,Bhimavaram,331633,2024-08-11,Inactive,5,294.44000244140625
99347871,Muzaffarnagar,535677,2023-12-01,Regular,3,1535.030029296875
99361865,Berhampur,172106,2023-05-21,New,20,1423.56005859375
99406165,Purnia,361264,2024-01-12,Premium,10,1465.5799560546875
99412119,Agartala,868483,2024-05-24,New,17,653.5700073242188
99424244,Mumbai,184817,2024-03-30,Premium,15,379.79998779296875
99490786,Kishanganj,47845,2023-09-23,New,15,1097.780029296875
99594960,Madanapalle,446417,2023-06-12,Inactive,16,1475.22998046875
99627097,Raiganj,437954,2023-03-19,New,10,1085.489990234375
99643057,Ichalkaranji,931414,2024-11-01,Inactive,4,1677.239990234375
99695529,North Dumdum,159869,2023-04-11,New,12,1751.77001953125
99707100,Munger,361839,2024-02-24,Inactive,9,1089.9200439453125
99714944,Adoni,920070,2023-10-01,New,18,708.5
99729547,Gwalior,81603,2023-12-07,New,17,1763.4599609375
99734256,Ratlam,477588,2024-06-04,Premium,1,301.1199951171875
99772709,Tadepalligudem,798755,2023-09-03,Regular,11,1905.18994140625
99784559,Allahabad,407983,2024-07-14,Inactive,18,218.41000366210938
99824171,Thoothukudi,298856,2024-04-15,Inactive,1,1663.5799560546875
99893898,Berhampore,893327,2023-11-22,New,16,365.3999938964844
