campaign_id,campaign_name,date,channel,impressions,clicks,conversions,spend,revenue_generated
500089,Category Promotion,2023-10-12,App,5967.0,319.0,36.0,3899.780029296875,2058.719970703125
500656,Membership Drive,2023-06-03,App,4594.0,548.0,42.0,2595.320068359375,3104.639892578125
500802,Email Campaign,2024-08-18,SMS,2333.0,319.0,17.0,4899.52001953125,8858.98046875
500998,Referral Program,2023-07-30,App,8564.0,784.0,47.0,3532.050048828125,7205.68994140625
501370,App Push Notification,2023-10-28,Email,9475.0,305.0,57.0,3473.25,3775.9599609375
501490,Category Promotion,2024-01-18,SMS,4065.0,765.0,38.0,2928.030029296875,6464.14990234375
501523,Weekend Special,2023-04-25,Social Media,5106.0,538.0,19.0,2177.75,7883.2001953125
501568,Referral Program,2024-11-02,Email,7215.0,508.0,25.0,2202.6201171875,3845.10009765625
501651,Flash Sale,2024-01-04,App,4671.0,346.0,66.0,4395.490234375,7656.240234375
501729,Referral Program,2023-06-25,SMS,9632.0,684.0,67.0,2021.7900390625,3508.22998046875
501999,Referral Program,2023-12-09,App,8771.0,125.0,82.0,4005.10009765625,9770.0595703125
502211,App Push Notification,2024-06-20,Social Media,8187.0,627.0,31.0,2061.340087890625,3802.35009765625
502324,New User Discount,2023-06-02,App,3670.0,564.0,42.0,1794.969970703125,2459.60009765625
502555,New User Discount,2024-06-16,App,9249.0,700.0,12.0,1593.9100341796875,8503.4404296875
502631,New User Discount,2023-06-16,App,4796.0,522.0,36.0,1016.8499755859375,6721.72998046875
502855,New User Discount,2024-07-19,App,1082.0,480.0,34.0,1650.199951171875,7354.259765625
502922,Email Campaign,2023-12-30,Social Media,8177.0,738.0,100.0,4570.5,7674.97021484375
502983,New User Discount,2024-01-10,SMS,7561.0,705.0,53.0,4855.259765625,3785.18994140625
503022,Festival Offer,2023-03-21,SMS,9415.0,384.0,61.0,2329.080078125,3584.949951171875
503189,New User Discount,2024-06-21,Email,7381.0,175.0,34.0,4470.77001953125,7587.43994140625
503333,Referral Program,2024-03-08,Email,4604.0,439.0,19.0,3350.090087890625,9910.919921875
503572,Flash Sale,2023-07-08,SMS,6403.0,893.0,79.0,1071.6400146484375,4367.97998046875
503991,Weekend Special,2023-12-11,App,4392.0,828.0,77.0,3057.429931640625,9989.4296875
504203,Membership Drive,2023-09-03,Email,3667.0,163.0,30.0,3682.2099609375,8139.2998046875
504773,New User Discount,2024-10-10,Social Media,1828.0,360.0,66.0,1481.2900390625,9900.2197265625
505252,Email Campaign,2024-04-24,Social Media,6813.0,911.0,54.0,3981.419921875,3483.489990234375
505448,Weekend Special,2023-11-05,Email,3749.0,416.0,79.0,2445.050048828125,4821.35009765625
505467,Weekend Special,2024-09-11,App,4480.0,506.0,38.0,3670.659912109375,5352.240234375
505473,App Push Notification,2024-04-15,SMS,3673.0,950.0,46.0,1104.1800537109375,6788.6298828125
505743,Referral Program,2023-05-06,SMS,7418.0,751.0,19.0,2351.5,6873.1201171875
505899,App Push Notification,2024-04-12,Email,7458.0,680.0,75.0,4594.27978515625,9039.48046875
506051,Email Campaign,2024-10-09,App,5857.0,564.0,84.0,3662.320068359375,5293.72021484375
506171,Flash Sale,2024-04-23,Social Media,7202.0,649.0,76.0,1693.780029296875,8798.240234375
506222,App Push Notification,2023-05-12,App,4647.0,880.0,76.0,2772.02001953125,3812.75
506275,App Push Notification,2023-08-18,SMS,5446.0,646.0,94.0,2235.85009765625,7334.35986328125
506700,Category Promotion,2024-03-29,Social Media,1789.0,653.0,15.0,4707.06005859375,6662.7998046875
506958,New User Discount,2023-10-02,Email,3894.0,263.0,41.0,1980.27001953125,4812.10986328125
507330,Email Campaign,2024-03-24,SMS,8744.0,588.0,48.0,1417.97998046875,7441.580078125
507353,Category Promotion,2023-09-17,Social Media,4096.0,872.0,61.0,2236.949951171875,2989.47998046875
507734,Flash Sale,2024-05-02,Email,4140.0,462.0,48.0,2292.3701171875,3003.050048828125
507865,Flash Sale,2023-09-18,Email,6489.0,212.0,13.0,4692.10986328125,5191.81005859375
508060,Weekend Special,2023-07-05,SMS,8387.0,502.0,66.0,4442.91015625,6389.7001953125
508421,Weekend Special,2023-11-22,Social Media,6072.0,366.0,26.0,3547.43994140625,7263.3701171875
508505,Flash Sale,2024-06-06,App,2977.0,907.0,10.0,2944.699951171875,6826.89013671875
508628,Category Promotion,2024-05-22,Email,4137.0,617.0,47.0,2503.06005859375,6237.2998046875
508703,Weekend Special,2023-10-10,Email,4121.0,937.0,50.0,3650.89990234375,4164.52001953125
508911,Email Campaign,2023-07-08,Social Media,5516.0,954.0,85.0,4614.5,7033.3701171875
509107,Festival Offer,2023-09-01,Social Media,7806.0,187.0,87.0,4346.97998046875,5141.72998046875
509178,Category Promotion,2024-10-27,Social Media,6487.0,644.0,48.0,3457.169921875,2472.340087890625
509467,New User Discount,2023-04-15,Email,5271.0,423.0,34.0,3168.179931640625,8776.8203125
509547,Festival Offer,2023-05-08,SMS,5454.0,512.0,27.0,3545.429931640625,7088.759765625
509838,Email Campaign,2024-06-26,Social Media,2310.0,333.0,46.0,1001.6400146484375,5810.56982421875
509893,New User Discount,2023-06-19,Email,3461.0,664.0,50.0,2233.06005859375,2025.489990234375
509948,App Push Notification,2024-01-08,Social Media,2811.0,269.0,56.0,4101.4599609375,7448.0498046875
510012,Category Promotion,2023-12-07,Social Media,7398.0,991.0,91.0,2731.800048828125,7671.14990234375
510031,Weekend Special,2024-02-18,App,5587.0,464.0,25.0,1538.1700439453125,7917.89013671875
510065,Festival Offer,2023-03-19,Social Media,4263.0,315.0,92.0,2919.330078125,8142.5498046875
510224,Email Campaign,2024-05-09,Email,3470.0,387.0,44.0,2573.47998046875,8936.8603515625
510301,Festival Offer,2024-10-30,App,5744.0,207.0,47.0,1966.97998046875,3566.389892578125
510307,Weekend Special,2024-03-16,App,5731.0,423.0,61.0,1716.1600341796875,4228.3701171875
510463,App Push Notification,2023-07-07,App,3574.0,850.0,59.0,1787.4100341796875,8917.6396484375
511002,Festival Offer,2024-01-27,App,9687.0,648.0,93.0,4592.759765625,8431.150390625
511881,Membership Drive,2024-02-17,Email,1579.0,926.0,68.0,2181.9599609375,9241.8896484375
511901,App Push Notification,2023-05-23,Social Media,1449.0,461.0,10.0,2119.85009765625,9087.8701171875
511991,Membership Drive,2024-10-16,SMS,9683.0,100.0,92.0,2353.780029296875,4471.60986328125
512165,Festival Offer,2023-06-17,Social Media,5095.0,685.0,91.0,1844.8800048828125,4132.91015625
512433,Referral Program,2024-09-09,Social Media,1825.0,212.0,69.0,3070.39990234375,3746.47998046875
512522,Flash Sale,2024-02-17,Social Media,1804.0,254.0,52.0,1539.9300537109375,4570.06005859375
512576,Flash Sale,2024-03-13,Email,5832.0,685.0,13.0,1719.06005859375,6200.1298828125
512596,Flash Sale,2024-07-28,SMS,2664.0,955.0,34.0,4917.8701171875,3579.6201171875
512678,Referral Program,2024-08-02,App,2223.0,807.0,29.0,4597.93994140625,3086.320068359375
513196,Festival Offer,2024-03-06,SMS,7723.0,570.0,91.0,1327.4599609375,3243.3701171875
513268,App Push Notification,2023-10-17,Social Media,7466.0,483.0,63.0,1048.68994140625,9378.6103515625
513293,Festival Offer,2024-04-02,Email,1097.0,782.0,76.0,4737.75,4077.31005859375
513309,Membership Drive,2023-04-30,App,2397.0,406.0,99.0,2400.47998046875,6194.56982421875
513444,Festival Offer,2023-06-29,Email,1725.0,938.0,50.0,4294.9599609375,4817.68994140625
513451,Weekend Special,2024-02-21,App,2580.0,238.0,76.0,1248.06005859375,4534.830078125
513464,Referral Program,2023-08-26,SMS,4174.0,822.0,71.0,1449.280029296875,7741.35009765625
513571,Flash Sale,2023-04-20,Social Media,6778.0,416.0,25.0,2285.43994140625,2843.669921875
514027,New User Discount,2024-08-14,Email,3562.0,965.0,10.0,2188.31005859375,5898.27978515625
514235,New User Discount,2024-01-30,SMS,3100.0,168.0,64.0,2067.919921875,9501.8603515625
514372,Flash Sale,2024-03-02,Email,6818.0,499.0,15.0,3581.639892578125,3353.60009765625
514491,Membership Drive,2024-08-15,Email,5792.0,873.0,95.0,1508.7099609375,2499.389892578125
514496,Category Promotion,2024-05-19,SMS,9160.0,673.0,49.0,2078.949951171875,4469.60009765625
514528,Flash Sale,2024-08-11,App,2460.0,611.0,21.0,4485.08984375,5364.7998046875
514715,Email Campaign,2024-10-31,App,2341.0,369.0,38.0,2721.860107421875,2480.72998046875
515034,Festival Offer,2024-07-28,Social Media,7775.0,139.0,59.0,4752.06982421875,6710.990234375
515075,App Push Notification,2023-10-19,App,2098.0,985.0,37.0,1222.010009765625,3757.199951171875
515077,App Push Notification,2023-11-13,SMS,2552.0,535.0,49.0,1391.0899658203125,3599.179931640625
515134,App Push Notification,2023-05-05,SMS,1482.0,165.0,62.0,3927.429931640625,9233.099609375
515231,Flash Sale,2024-08-30,Social Media,6432.0,650.0,24.0,3232.090087890625,2763.840087890625
515371,Referral Program,2023-10-25,Social Media,8493.0,888.0,55.0,2321.239990234375,4304.31982421875
515671,Email Campaign,2023-03-20,SMS,3668.0,265.0,43.0,4647.18017578125,6848.41015625
516024,Referral Program,2024-01-03,SMS,4253.0,748.0,72.0,4412.9599609375,3230.860107421875
516036,Email Campaign,2024-06-22,App,5904.0,693.0,79.0,3829.550048828125,3327.780029296875
516485,Category Promotion,2024-07-27,Social Media,4477.0,626.0,86.0,2516.39990234375,2420.68994140625
516987,Membership Drive,2024-03-10,Email,5226.0,164.0,30.0,1382.5899658203125,2452.7900390625
517115,Membership Drive,2024-05-20,SMS,5599.0,116.0,38.0,1673.5799560546875,3286.239990234375
517328,Flash Sale,2024-03-24,Email,1424.0,367.0,45.0,2384.969970703125,2171.800048828125
517589,Weekend Special,2024-06-12,Social Media,3505.0,650.0,15.0,1373.239990234375,8840.400390625
517882,Flash Sale,2023-04-19,App,8707.0,905.0,23.0,3455.7099609375,7875.240234375
518109,Referral Program,2024-10-22,SMS,3803.0,207.0,42.0,1671.1600341796875,5232.93017578125
518398,App Push Notification,2024-03-18,Social Media,2894.0,165.0,30.0,2701.93994140625,2464.139892578125
518410,Referral Program,2024-01-14,Social Media,1991.0,967.0,80.0,2373.010009765625,3215.780029296875
518426,New User Discount,2023-12-15,App,8823.0,693.0,33.0,3137.530029296875,6595.77978515625
518663,Weekend Special,2024-01-15,Email,5560.0,161.0,34.0,2575.72998046875,7750.669921875
518789,App Push Notification,2024-09-27,SMS,8299.0,510.0,34.0,4629.47021484375,2617.419921875
518904,Email Campaign,2024-05-18,Social Media,2314.0,489.0,29.0,2673.919921875,9730.26953125
519197,Email Campaign,2023-07-28,Email,5884.0,641.0,33.0,4545.52001953125,3248.179931640625
519264,Category Promotion,2023-08-27,SMS,8700.0,598.0,37.0,2492.10009765625,7021.85986328125
519276,New User Discount,2024-01-27,Social Media,2388.0,767.0,15.0,3251.25,9317.8095703125
519334,Email Campaign,2023-06-26,Social Media,7547.0,913.0,56.0,4190.669921875,5663.6201171875
519439,Email Campaign,2024-05-06,Social Media,2883.0,544.0,100.0,4013.81005859375,7227.330078125
519542,App Push Notification,2024-08-27,SMS,3973.0,156.0,42.0,2188.1201171875,2486.77001953125
519640,Email Campaign,2024-01-26,App,2693.0,472.0,56.0,4224.1201171875,3039.56005859375
519826,Flash Sale,2023-04-29,SMS,5865.0,212.0,94.0,2221.64990234375,9322.73046875
519991,Membership Drive,2023-11-06,Social Media,7044.0,829.0,71.0,4869.31005859375,2050.570068359375
520029,Festival Offer,2024-01-30,Email,9077.0,102.0,81.0,3068.929931640625,6961.2001953125
520071,Membership Drive,2023-08-14,App,9556.0,585.0,33.0,4563.919921875,6708.93994140625
520794,Email Campaign,2024-09-02,App,4094.0,885.0,12.0,4519.22998046875,7795.419921875
520821,Referral Program,2023-11-03,Social Media,1834.0,299.0,70.0,2936.919921875,3978.659912109375
521134,Email Campaign,2023-04-25,Social Media,5548.0,187.0,24.0,1236.489990234375,5631.47021484375
521328,Referral Program,2024-02-08,SMS,8618.0,539.0,97.0,3614.139892578125,9768.3798828125
521349,Email Campaign,2023-08-24,SMS,5393.0,305.0,99.0,1031.780029296875,6586.7001953125
521471,Category Promotion,2024-10-26,SMS,2315.0,704.0,100.0,4403.39990234375,9400.7900390625
521777,App Push Notification,2024-07-30,Email,8573.0,486.0,31.0,4756.97998046875,2925.469970703125
521813,Membership Drive,2024-07-03,App,2775.0,654.0,34.0,4022.169921875,3607.60009765625
522108,Weekend Special,2023-07-28,App,8073.0,143.0,59.0,4609.259765625,8888.740234375
522202,Referral Program,2024-04-30,Email,2290.0,715.0,76.0,3431.330078125,9891.2802734375
522446,Weekend Special,2024-09-27,Email,7869.0,174.0,69.0,2433.889892578125,4314.68017578125
522615,Festival Offer,2024-05-21,Email,6886.0,563.0,25.0,1602.68994140625,6427.919921875
522712,Email Campaign,2024-02-28,SMS,2880.0,319.0,63.0,4708.64013671875,8753.9501953125
523181,Weekend Special,2024-09-09,SMS,8883.0,279.0,15.0,2100.989990234375,6727.18994140625
523211,Referral Program,2023-09-28,Email,3044.0,340.0,38.0,2894.580078125,8792.7197265625
523526,Festival Offer,2024-08-10,App,5593.0,813.0,74.0,1420.0999755859375,8602.4501953125
523780,Festival Offer,2023-04-13,Email,3631.0,257.0,11.0,2967.6201171875,4735.8701171875
523833,Festival Offer,2024-10-20,SMS,9486.0,347.0,43.0,1686.1500244140625,5813.5498046875
523854,Membership Drive,2023-08-15,Social Media,1163.0,742.0,88.0,2688.14990234375,7755.83984375
523855,Weekend Special,2024-04-27,Email,2035.0,799.0,49.0,4969.56982421875,8494.259765625
523856,Weekend Special,2024-08-27,SMS,4391.0,161.0,85.0,1227.469970703125,4816.830078125
523873,Weekend Special,2024-01-10,Social Media,7517.0,987.0,36.0,1103.9300537109375,9178.1298828125
523946,New User Discount,2023-09-30,Social Media,2531.0,261.0,44.0,4537.85986328125,6758.60986328125
523953,Flash Sale,2023-07-01,App,7902.0,116.0,54.0,3415.1201171875,3633.1298828125
524032,Flash Sale,2023-12-12,Email,3785.0,335.0,72.0,2462.330078125,5223.7998046875
524236,Weekend Special,2023-12-19,Social Media,5709.0,373.0,89.0,1467.3299560546875,4489.2099609375
524447,New User Discount,2023-04-07,Social Media,6558.0,630.0,74.0,3233.389892578125,4216.39013671875
524490,Email Campaign,2023-05-12,Social Media,7262.0,268.0,96.0,1897.050048828125,7945.9501953125
524798,App Push Notification,2024-04-27,Email,9949.0,716.0,32.0,1419.1800537109375,7935.93994140625
524799,Festival Offer,2023-05-17,Social Media,3456.0,862.0,87.0,4344.5498046875,9743.25
524893,New User Discount,2024-07-29,Social Media,9909.0,504.0,90.0,4711.830078125,6194.97021484375
525095,Category Promotion,2024-09-29,Social Media,5607.0,860.0,93.0,4829.25,6140.47998046875
525112,Membership Drive,2024-09-08,App,7136.0,603.0,93.0,1337.1400146484375,8534.8798828125
525361,New User Discount,2024-03-09,Email,9436.0,799.0,57.0,4872.77001953125,7498.330078125
525544,Festival Offer,2023-10-16,Email,1295.0,563.0,36.0,4277.27001953125,3432.5400390625
525904,Referral Program,2024-10-02,Social Media,9387.0,352.0,67.0,1874.969970703125,7563.83984375
526116,Referral Program,2024-02-21,Email,3319.0,979.0,62.0,1451.47998046875,9766.5
526159,Flash Sale,2024-03-11,Email,7023.0,241.0,79.0,3837.530029296875,7509.16015625
526932,Festival Offer,2024-09-16,App,2966.0,466.0,74.0,4368.27978515625,2078.06005859375
527224,Category Promotion,2024-01-26,Social Media,3837.0,951.0,65.0,2905.5400390625,8309.5
527274,Festival Offer,2023-05-06,SMS,8269.0,849.0,65.0,3321.080078125,2485.77001953125
527536,New User Discount,2023-11-05,SMS,7500.0,575.0,64.0,3158.739990234375,3216.179931640625
527629,New User Discount,2023-05-03,Social Media,6693.0,729.0,98.0,4007.43994140625,4946.3798828125
528128,Flash Sale,2023-08-21,Social Media,2165.0,707.0,72.0,4340.43017578125,9642.8603515625
528268,Referral Program,2023-07-22,App,9886.0,698.0,20.0,2392.909912109375,3665.419921875
528272,Festival Offer,2023-06-28,Email,7881.0,894.0,54.0,2936.1201171875,3784.72998046875
528450,Category Promotion,2023-09-24,SMS,9281.0,436.0,60.0,4476.14990234375,5322.080078125
529045,Festival Offer,2023-10-13,Social Media,4287.0,128.0,64.0,3802.510009765625,4164.85986328125
529073,Weekend Special,2023-04-04,Social Media,2604.0,950.0,48.0,4661.81005859375,4031.14990234375
529135,Weekend Special,2023-05-28,Social Media,7513.0,200.0,36.0,4026.8798828125,5110.0
529770,Referral Program,2023-03-26,SMS,4302.0,838.0,54.0,1396.969970703125,7959.10009765625
530023,Weekend Special,2023-12-08,App,7202.0,219.0,23.0,4676.8798828125,6531.52978515625
530108,Weekend Special,2024-08-05,App,8418.0,204.0,19.0,2287.139892578125,3345.719970703125
530223,New User Discount,2024-10-26,App,8865.0,176.0,27.0,1137.8800048828125,6799.14990234375
530361,Category Promotion,2024-10-22,Email,8285.0,530.0,29.0,3909.949951171875,5650.2900390625
530489,Category Promotion,2024-05-03,Social Media,6630.0,171.0,77.0,4692.490234375,4003.2099609375
530544,New User Discount,2024-08-27,Social Media,3093.0,617.0,72.0,3554.169921875,4852.47998046875
530564,Flash Sale,2023-11-04,Social Media,7665.0,818.0,76.0,1209.5999755859375,9850.08984375
530806,Weekend Special,2024-09-24,Email,3678.0,341.0,72.0,2373.919921875,5821.2001953125
530817,App Push Notification,2023-05-20,Email,8152.0,865.0,44.0,4771.080078125,6642.72998046875
531087,Category Promotion,2024-08-29,App,2945.0,321.0,74.0,2394.669921875,9955.6201171875
531108,Festival Offer,2023-03-22,Email,3693.0,660.0,89.0,4290.93994140625,6730.9501953125
531123,Weekend Special,2023-07-03,Email,8143.0,406.0,94.0,4694.7998046875,4130.97998046875
531307,App Push Notification,2024-11-02,App,7562.0,975.0,73.0,2298.760009765625,7097.93994140625
531634,Flash Sale,2024-05-10,Social Media,6247.0,559.0,17.0,2682.820068359375,6156.990234375
531774,Festival Offer,2024-02-28,SMS,1961.0,310.0,35.0,4159.93994140625,8058.7001953125
531923,Category Promotion,2024-09-13,Social Media,3858.0,876.0,69.0,3110.860107421875,6860.009765625
531965,Festival Offer,2024-02-25,SMS,5760.0,861.0,14.0,3297.56005859375,5683.89013671875
532241,Membership Drive,2023-11-02,Email,8379.0,604.0,99.0,4506.85009765625,8998.7099609375
532611,Festival Offer,2023-10-18,Email,9638.0,800.0,77.0,1960.56005859375,6064.0
532617,Referral Program,2024-03-09,Social Media,4456.0,958.0,41.0,4045.239990234375,9905.6103515625
532658,Referral Program,2023-03-25,Email,1191.0,707.0,18.0,4311.66015625,4300.830078125
532712,Email Campaign,2023-06-09,SMS,4207.0,387.0,42.0,1066.0999755859375,5823.31005859375
533021,Email Campaign,2024-06-12,Social Media,4953.0,582.0,82.0,2190.85009765625,9890.8896484375
533057,New User Discount,2024-04-11,SMS,2124.0,291.0,55.0,2190.090087890625,4548.85986328125
533144,Membership Drive,2024-10-21,App,7432.0,627.0,23.0,1618.6300048828125,8290.490234375
533259,Weekend Special,2024-04-06,Social Media,3581.0,763.0,44.0,4729.08984375,9727.7099609375
533296,Weekend Special,2023-07-24,Email,6799.0,802.0,48.0,2762.330078125,5754.3701171875
533319,Festival Offer,2023-09-30,SMS,4960.0,256.0,36.0,2932.2099609375,5731.33984375
533481,App Push Notification,2023-09-30,SMS,7360.0,489.0,77.0,2505.919921875,9861.5498046875
533817,Weekend Special,2023-08-23,SMS,9258.0,385.0,33.0,1751.4000244140625,9605.41015625
533892,Festival Offer,2023-04-01,Social Media,9798.0,706.0,41.0,3727.110107421875,3669.93994140625
534114,App Push Notification,2024-01-15,SMS,5579.0,637.0,48.0,3748.5,9011.58984375
534512,Category Promotion,2024-08-06,App,5280.0,577.0,19.0,2628.52001953125,2588.429931640625
534933,Email Campaign,2023-11-30,Social Media,7525.0,682.0,66.0,2757.97998046875,2822.969970703125
